"Country Code","Country Name","Gender","Date","Unemployement Rate","percent_change"
"AUS","Australia","All",2000-01-01,0.0677,0
"AUS","Australia","All",2000-02-01,0.0662,-0.0221565731166913
"AUS","Australia","All",2000-03-01,0.0657,-0.00755287009063424
"AUS","Australia","All",2000-04-01,0.0638,-0.0289193302891935
"AUS","Australia","All",2000-05-01,0.0642,0.00626959247648899
"AUS","Australia","All",2000-06-01,0.0612,-0.0467289719626167
"AUS","Australia","All",2000-07-01,0.0595,-0.0277777777777778
"AUS","Australia","All",2000-08-01,0.0605,0.0168067226890755
"AUS","Australia","All",2000-09-01,0.0596,-0.0148760330578512
"AUS","Australia","All",2000-10-01,0.0601,0.00838926174496645
"AUS","Australia","All",2000-11-01,0.0626,0.0415973377703827
"AUS","Australia","All",2000-12-01,0.0624,-0.00319488817891372
"AUS","Australia","All",2001-01-01,0.0614,-0.0160256410256411
"AUS","Australia","All",2001-02-01,0.065,0.0586319218241043
"AUS","Australia","All",2001-03-01,0.0646,-0.00615384615384612
"AUS","Australia","All",2001-04-01,0.0678,0.0495356037151702
"AUS","Australia","All",2001-05-01,0.0689,0.0162241887905605
"AUS","Australia","All",2001-06-01,0.0693,0.00580551523947747
"AUS","Australia","All",2001-07-01,0.0688,-0.00721500721500722
"AUS","Australia","All",2001-08-01,0.0688,0
"AUS","Australia","All",2001-09-01,0.0684,-0.00581395348837206
"AUS","Australia","All",2001-10-01,0.0719,0.0511695906432749
"AUS","Australia","All",2001-11-01,0.0688,-0.0431154381084841
"AUS","Australia","All",2001-12-01,0.0686,-0.00290697674418593
"AUS","Australia","All",2002-01-01,0.0691,0.00728862973760913
"AUS","Australia","All",2002-02-01,0.0654,-0.0535455861070911
"AUS","Australia","All",2002-03-01,0.0643,-0.0168195718654435
"AUS","Australia","All",2002-04-01,0.0635,-0.0124416796267495
"AUS","Australia","All",2002-05-01,0.0637,0.00314960629921269
"AUS","Australia","All",2002-06-01,0.065,0.0204081632653061
"AUS","Australia","All",2002-07-01,0.0618,-0.0492307692307694
"AUS","Australia","All",2002-08-01,0.0635,0.0275080906148868
"AUS","Australia","All",2002-09-01,0.0631,-0.00629921259842538
"AUS","Australia","All",2002-10-01,0.0613,-0.0285261489698889
"AUS","Australia","All",2002-11-01,0.0616,0.00489396411092988
"AUS","Australia","All",2002-12-01,0.0618,0.00324675324675311
"AUS","Australia","All",2003-01-01,0.0608,-0.0161812297734627
"AUS","Australia","All",2003-02-01,0.0596,-0.0197368421052632
"AUS","Australia","All",2003-03-01,0.0613,0.0285234899328859
"AUS","Australia","All",2003-04-01,0.0603,-0.0163132137030995
"AUS","Australia","All",2003-05-01,0.0607,0.00663349917081268
"AUS","Australia","All",2003-06-01,0.0606,-0.00164744645799028
"AUS","Australia","All",2003-07-01,0.0613,0.0115511551155117
"AUS","Australia","All",2003-08-01,0.0582,-0.0505709624796085
"AUS","Australia","All",2003-09-01,0.0578,-0.00687285223367693
"AUS","Australia","All",2003-10-01,0.0578,0
"AUS","Australia","All",2003-11-01,0.0566,-0.0207612456747405
"AUS","Australia","All",2003-12-01,0.0568,0.0035335689045935
"AUS","Australia","All",2004-01-01,0.0553,-0.0264084507042253
"AUS","Australia","All",2004-02-01,0.0564,0.0198915009041591
"AUS","Australia","All",2004-03-01,0.0544,-0.0354609929078013
"AUS","Australia","All",2004-04-01,0.0551,0.0128676470588234
"AUS","Australia","All",2004-05-01,0.0534,-0.0308529945553539
"AUS","Australia","All",2004-06-01,0.0546,0.0224719101123597
"AUS","Australia","All",2004-07-01,0.0555,0.0164835164835164
"AUS","Australia","All",2004-08-01,0.0552,-0.00540540540540544
"AUS","Australia","All",2004-09-01,0.0537,-0.0271739130434783
"AUS","Australia","All",2004-10-01,0.0512,-0.0465549348230912
"AUS","Australia","All",2004-11-01,0.0516,0.00781249999999995
"AUS","Australia","All",2004-12-01,0.0507,-0.0174418604651162
"AUS","Australia","All",2005-01-01,0.0507,0
"AUS","Australia","All",2005-02-01,0.0509,0.00394477317554238
"AUS","Australia","All",2005-03-01,0.0516,0.0137524557956778
"AUS","Australia","All",2005-04-01,0.0512,-0.00775193798449608
"AUS","Australia","All",2005-05-01,0.051,-0.00390625000000011
"AUS","Australia","All",2005-06-01,0.0495,-0.0294117647058822
"AUS","Australia","All",2005-07-01,0.0497,0.00404040404040388
"AUS","Australia","All",2005-08-01,0.049,-0.0140845070422534
"AUS","Australia","All",2005-09-01,0.05,0.0204081632653061
"AUS","Australia","All",2005-10-01,0.0502,0.00399999999999984
"AUS","Australia","All",2005-11-01,0.0494,-0.0159362549800794
"AUS","Australia","All",2005-12-01,0.0507,0.0263157894736841
"AUS","Australia","All",2006-01-01,0.0516,0.0177514792899408
"AUS","Australia","All",2006-02-01,0.0511,-0.00968992248062003
"AUS","Australia","All",2006-03-01,0.0487,-0.0469667318982389
"AUS","Australia","All",2006-04-01,0.0497,0.0205338809034906
"AUS","Australia","All",2006-05-01,0.048,-0.0342052313883299
"AUS","Australia","All",2006-06-01,0.0481,0.00208333333333325
"AUS","Australia","All",2006-07-01,0.0466,-0.0311850311850311
"AUS","Australia","All",2006-08-01,0.0471,0.0107296137339056
"AUS","Australia","All",2006-09-01,0.0467,-0.00849256900212324
"AUS","Australia","All",2006-10-01,0.0446,-0.0449678800856531
"AUS","Australia","All",2006-11-01,0.0452,0.0134529147982062
"AUS","Australia","All",2006-12-01,0.0457,0.011061946902655
"AUS","Australia","All",2007-01-01,0.0456,-0.00218818380744004
"AUS","Australia","All",2007-02-01,0.0464,0.0175438596491229
"AUS","Australia","All",2007-03-01,0.0446,-0.0387931034482758
"AUS","Australia","All",2007-04-01,0.0439,-0.0156950672645741
"AUS","Australia","All",2007-05-01,0.0426,-0.0296127562642368
"AUS","Australia","All",2007-06-01,0.0432,0.0140845070422536
"AUS","Australia","All",2007-07-01,0.0425,-0.0162037037037037
"AUS","Australia","All",2007-08-01,0.043,0.0117647058823528
"AUS","Australia","All",2007-09-01,0.0421,-0.0209302325581395
"AUS","Australia","All",2007-10-01,0.0433,0.0285035629453682
"AUS","Australia","All",2007-11-01,0.0443,0.023094688221709
"AUS","Australia","All",2007-12-01,0.0431,-0.0270880361173815
"AUS","Australia","All",2008-01-01,0.0422,-0.0208816705336428
"AUS","Australia","All",2008-02-01,0.0398,-0.0568720379146918
"AUS","Australia","All",2008-03-01,0.0406,0.0201005025125627
"AUS","Australia","All",2008-04-01,0.0427,0.0517241379310344
"AUS","Australia","All",2008-05-01,0.0427,0
"AUS","Australia","All",2008-06-01,0.0424,-0.00702576112412166
"AUS","Australia","All",2008-07-01,0.0425,0.0023584905660378
"AUS","Australia","All",2008-08-01,0.0402,-0.0541176470588238
"AUS","Australia","All",2008-09-01,0.0429,0.0671641791044778
"AUS","Australia","All",2008-10-01,0.0429,0
"AUS","Australia","All",2008-11-01,0.0446,0.0396270396270396
"AUS","Australia","All",2008-12-01,0.0457,0.0246636771300449
"AUS","Australia","All",2009-01-01,0.0491,0.074398249452954
"AUS","Australia","All",2009-02-01,0.0531,0.0814663951120161
"AUS","Australia","All",2009-03-01,0.0571,0.0753295668549907
"AUS","Australia","All",2009-04-01,0.0551,-0.0350262697022767
"AUS","Australia","All",2009-05-01,0.0581,0.0544464609800364
"AUS","Australia","All",2009-06-01,0.0586,0.00860585197934608
"AUS","Australia","All",2009-07-01,0.0567,-0.0324232081911264
"AUS","Australia","All",2009-08-01,0.0572,0.00881834215167549
"AUS","Australia","All",2009-09-01,0.0566,-0.0104895104895104
"AUS","Australia","All",2009-10-01,0.0562,-0.00706713780918736
"AUS","Australia","All",2009-11-01,0.0556,-0.01067615658363
"AUS","Australia","All",2009-12-01,0.0549,-0.0125899280575538
"AUS","Australia","All",2010-01-01,0.0527,-0.040072859744991
"AUS","Australia","All",2010-02-01,0.053,0.00569259962049339
"AUS","Australia","All",2010-03-01,0.0542,0.0226415094339623
"AUS","Australia","All",2010-04-01,0.055,0.0147601476014761
"AUS","Australia","All",2010-05-01,0.0523,-0.049090909090909
"AUS","Australia","All",2010-06-01,0.0514,-0.0172084130019123
"AUS","Australia","All",2010-07-01,0.0529,0.0291828793774321
"AUS","Australia","All",2010-08-01,0.0503,-0.0491493383742911
"AUS","Australia","All",2010-09-01,0.0505,0.00397614314115292
"AUS","Australia","All",2010-10-01,0.0529,0.0475247524752477
"AUS","Australia","All",2010-11-01,0.0511,-0.0340264650283553
"AUS","Australia","All",2010-12-01,0.0488,-0.0450097847358123
"AUS","Australia","All",2011-01-01,0.05,0.0245901639344264
"AUS","Australia","All",2011-02-01,0.0498,-0.00399999999999998
"AUS","Australia","All",2011-03-01,0.0493,-0.0100401606425704
"AUS","Australia","All",2011-04-01,0.0496,0.0060851926977688
"AUS","Australia","All",2011-05-01,0.0501,0.0100806451612903
"AUS","Australia","All",2011-06-01,0.0492,-0.0179640718562874
"AUS","Australia","All",2011-07-01,0.0509,0.0345528455284553
"AUS","Australia","All",2011-08-01,0.0527,0.0353634577603143
"AUS","Australia","All",2011-09-01,0.0522,-0.00948766603415561
"AUS","Australia","All",2011-10-01,0.0519,-0.00574712643678151
"AUS","Australia","All",2011-11-01,0.0523,0.00770712909441242
"AUS","Australia","All",2011-12-01,0.052,-0.00573613766730405
"AUS","Australia","All",2012-01-01,0.0505,-0.028846153846154
"AUS","Australia","All",2012-02-01,0.052,0.0297029702970299
"AUS","Australia","All",2012-03-01,0.0519,-0.00192307692307698
"AUS","Australia","All",2012-04-01,0.05,-0.0366088631984586
"AUS","Australia","All",2012-05-01,0.052,0.04
"AUS","Australia","All",2012-06-01,0.0516,-0.00769230769230778
"AUS","Australia","All",2012-07-01,0.0518,0.00387596899224804
"AUS","Australia","All",2012-08-01,0.0515,-0.00579150579150569
"AUS","Australia","All",2012-09-01,0.0548,0.0640776699029126
"AUS","Australia","All",2012-10-01,0.0541,-0.0127737226277372
"AUS","Australia","All",2012-11-01,0.0526,-0.0277264325323475
"AUS","Australia","All",2012-12-01,0.0544,0.0342205323193917
"AUS","Australia","All",2013-01-01,0.0539,-0.00919117647058837
"AUS","Australia","All",2013-02-01,0.0541,0.00371057513914667
"AUS","Australia","All",2013-03-01,0.0564,0.0425138632162661
"AUS","Australia","All",2013-04-01,0.0559,-0.00886524822695036
"AUS","Australia","All",2013-05-01,0.0561,0.00357781753130601
"AUS","Australia","All",2013-06-01,0.0569,0.0142602495543672
"AUS","Australia","All",2013-07-01,0.0563,-0.0105448154657295
"AUS","Australia","All",2013-08-01,0.0584,0.0373001776198935
"AUS","Australia","All",2013-09-01,0.057,-0.023972602739726
"AUS","Australia","All",2013-10-01,0.0583,0.0228070175438596
"AUS","Australia","All",2013-11-01,0.058,-0.00514579759862782
"AUS","Australia","All",2013-12-01,0.059,0.017241379310345
"AUS","Australia","All",2014-01-01,0.0594,0.00677966101694911
"AUS","Australia","All",2014-02-01,0.059,-0.00673400673400669
"AUS","Australia","All",2014-03-01,0.0588,-0.00338983050847467
"AUS","Australia","All",2014-04-01,0.0581,-0.0119047619047619
"AUS","Australia","All",2014-05-01,0.0593,0.0206540447504303
"AUS","Australia","All",2014-06-01,0.0604,0.0185497470489039
"AUS","Australia","All",2014-07-01,0.0616,0.0198675496688742
"AUS","Australia","All",2014-08-01,0.0609,-0.0113636363636365
"AUS","Australia","All",2014-09-01,0.0622,0.0213464696223317
"AUS","Australia","All",2014-10-01,0.0636,0.0225080385852091
"AUS","Australia","All",2014-11-01,0.063,-0.009433962264151
"AUS","Australia","All",2014-12-01,0.0611,-0.0301587301587301
"AUS","Australia","All",2015-01-01,0.0635,0.0392798690671031
"AUS","Australia","All",2015-02-01,0.0617,-0.0283464566929134
"AUS","Australia","All",2015-03-01,0.0611,-0.00972447325769848
"AUS","Australia","All",2015-04-01,0.0612,0.00163666121112934
"AUS","Australia","All",2015-05-01,0.0593,-0.031045751633987
"AUS","Australia","All",2015-06-01,0.0599,0.0101180438448567
"AUS","Australia","All",2015-07-01,0.0626,0.0450751252086811
"AUS","Australia","All",2015-08-01,0.0607,-0.0303514376996805
"AUS","Australia","All",2015-09-01,0.0615,0.013179571663921
"AUS","Australia","All",2015-10-01,0.0591,-0.0390243902439025
"AUS","Australia","All",2015-11-01,0.0585,-0.0101522842639594
"AUS","Australia","All",2015-12-01,0.0575,-0.017094017094017
"AUS","Australia","All",2016-01-01,0.0604,0.0504347826086956
"AUS","Australia","All",2016-02-01,0.0572,-0.0529801324503311
"AUS","Australia","All",2016-03-01,0.0567,-0.00874125874125875
"AUS","Australia","All",2016-04-01,0.0566,-0.00176366843033503
"AUS","Australia","All",2016-05-01,0.0572,0.0106007067137809
"AUS","Australia","All",2016-06-01,0.0567,-0.00874125874125875
"AUS","Australia","All",2016-07-01,0.0567,0
"AUS","Australia","All",2016-08-01,0.0559,-0.0141093474426808
"AUS","Australia","All",2016-09-01,0.0562,0.00536672629695889
"AUS","Australia","All",2016-10-01,0.0557,-0.00889679715302492
"AUS","Australia","All",2016-11-01,0.0576,0.0341113105924596
"AUS","Australia","All",2016-12-01,0.0583,0.0121527777777778
"AUS","Australia","All",2017-01-01,0.0571,-0.0205831903945111
"AUS","Australia","All",2017-02-01,0.0589,0.031523642732049
"AUS","Australia","All",2017-03-01,0.0589,0
"AUS","Australia","All",2017-04-01,0.0564,-0.0424448217317486
"AUS","Australia","All",2017-05-01,0.0554,-0.0177304964539007
"AUS","Australia","All",2017-06-01,0.0556,0.00361010830324908
"AUS","Australia","All",2017-07-01,0.0557,0.00179856115107919
"AUS","Australia","All",2017-08-01,0.0549,-0.0143626570915619
"AUS","Australia","All",2017-09-01,0.0542,-0.0127504553734063
"AUS","Australia","All",2017-10-01,0.0535,-0.0129151291512915
"AUS","Australia","All",2017-11-01,0.0542,0.0130841121495327
"AUS","Australia","All",2017-12-01,0.0561,0.0350553505535056
"AUS","Australia","All",2018-01-01,0.0554,-0.0124777183600714
"AUS","Australia","All",2018-02-01,0.0561,0.012635379061372
"AUS","Australia","All",2018-03-01,0.0556,-0.00891265597147963
"AUS","Australia","All",2018-04-01,0.0556,0
"AUS","Australia","All",2018-05-01,0.0539,-0.0305755395683453
"AUS","Australia","All",2018-06-01,0.0528,-0.0204081632653061
"AUS","Australia","All",2018-07-01,0.0526,-0.00378787878787876
"AUS","Australia","All",2018-08-01,0.0524,-0.00380228136882127
"AUS","Australia","All",2018-09-01,0.0499,-0.0477099236641222
"AUS","Australia","All",2018-10-01,0.0498,-0.00200400801603198
"AUS","Australia","All",2018-11-01,0.0511,0.0261044176706828
"AUS","Australia","All",2018-12-01,0.05,-0.0215264187866928
"AUS","Australia","All",2019-01-01,0.0508,0.0159999999999999
"AUS","Australia","All",2019-02-01,0.0501,-0.0137795275590551
"AUS","Australia","All",2019-03-01,0.0514,0.0259481037924151
"AUS","Australia","All",2019-04-01,0.0524,0.0194552529182881
"AUS","Australia","All",2019-05-01,0.052,-0.0076335877862595
"AUS","Australia","All",2019-06-01,0.052,0
"AUS","Australia","All",2019-07-01,0.0523,0.0057692307692308
"AUS","Australia","All",2019-08-01,0.0522,-0.00191204588910153
"AUS","Australia","All",2019-09-01,0.0516,-0.0114942528735631
"AUS","Australia","All",2019-10-01,0.0527,0.0213178294573643
"AUS","Australia","All",2019-11-01,0.0516,-0.0208728652751423
"AUS","Australia","All",2019-12-01,0.0505,-0.0213178294573644
"AUS","Australia","All",2020-01-01,0.0531,0.0514851485148515
"AUS","Australia","All",2020-02-01,0.0513,-0.0338983050847457
"AUS","Australia","All",2020-03-01,0.0527,0.0272904483430799
"AUS","Australia","All",2020-04-01,0.0637,0.208728652751423
"AUS","Australia","All",2020-05-01,0.0702,0.10204081632653
"AUS","Australia","All",2020-06-01,0.0735,0.047008547008547
"AUS","Australia","All",2020-07-01,0.0745,0.0136054421768708
"AUS","Australia","All",2020-08-01,0.0676,-0.0926174496644296
"AUS","Australia","All",2020-09-01,0.0685,0.0133136094674556
"AUS","Australia","All",2020-10-01,0.0694,0.013138686131387
"AUS","Australia","All",2020-11-01,0.0683,-0.0158501440922191
"AUS","Australia","All",2020-12-01,0.0658,-0.0366032210834554
"AUS","Australia","All",2021-01-01,0.064,-0.0273556231003039
"AUS","Australia","All",2021-02-01,0.0586,-0.0843749999999999
"AUS","Australia","All",2021-03-01,0.0569,-0.0290102389078498
"AUS","Australia","All",2021-04-01,0.0547,-0.0386643233743411
"AUS","Australia","All",2021-05-01,0.0507,-0.073126142595978
"AUS","Australia","All",2021-06-01,0.0491,-0.0315581854043392
"AUS","Australia","All",2021-07-01,0.0463,-0.0570264765784115
"AUS","Australia","All",2021-08-01,0.0453,-0.021598272138229
"AUS","Australia","All",2021-09-01,0.0463,0.022075055187638
"AUS","Australia","Men",2000-01-01,0.069,0
"AUS","Australia","Men",2000-02-01,0.066,-0.0434782608695653
"AUS","Australia","Men",2000-03-01,0.066,0
"AUS","Australia","Men",2000-04-01,0.064,-0.0303030303030303
"AUS","Australia","Men",2000-05-01,0.064,0
"AUS","Australia","Men",2000-06-01,0.063,-0.015625
"AUS","Australia","Men",2000-07-01,0.063,0
"AUS","Australia","Men",2000-08-01,0.064,0.0158730158730159
"AUS","Australia","Men",2000-09-01,0.063,-0.015625
"AUS","Australia","Men",2000-10-01,0.064,0.0158730158730159
"AUS","Australia","Men",2000-11-01,0.065,0.015625
"AUS","Australia","Men",2000-12-01,0.066,0.0153846153846154
"AUS","Australia","Men",2001-01-01,0.065,-0.0151515151515152
"AUS","Australia","Men",2001-02-01,0.068,0.0461538461538462
"AUS","Australia","Men",2001-03-01,0.068,0
"AUS","Australia","Men",2001-04-01,0.07,0.0294117647058824
"AUS","Australia","Men",2001-05-01,0.07,0
"AUS","Australia","Men",2001-06-01,0.072,0.0285714285714286
"AUS","Australia","Men",2001-07-01,0.072,0
"AUS","Australia","Men",2001-08-01,0.071,-0.0138888888888891
"AUS","Australia","Men",2001-09-01,0.071,0
"AUS","Australia","Men",2001-10-01,0.074,0.0422535211267608
"AUS","Australia","Men",2001-11-01,0.072,-0.027027027027027
"AUS","Australia","Men",2001-12-01,0.07,-0.0277777777777778
"AUS","Australia","Men",2002-01-01,0.071,0.0142857142857141
"AUS","Australia","Men",2002-02-01,0.069,-0.0281690140845069
"AUS","Australia","Men",2002-03-01,0.068,-0.0144927536231884
"AUS","Australia","Men",2002-04-01,0.067,-0.0147058823529412
"AUS","Australia","Men",2002-05-01,0.067,0
"AUS","Australia","Men",2002-06-01,0.065,-0.0298507462686567
"AUS","Australia","Men",2002-07-01,0.063,-0.0307692307692308
"AUS","Australia","Men",2002-08-01,0.065,0.0317460317460318
"AUS","Australia","Men",2002-09-01,0.064,-0.0153846153846154
"AUS","Australia","Men",2002-10-01,0.062,-0.03125
"AUS","Australia","Men",2002-11-01,0.062,0
"AUS","Australia","Men",2002-12-01,0.063,0.0161290322580645
"AUS","Australia","Men",2003-01-01,0.062,-0.0158730158730159
"AUS","Australia","Men",2003-02-01,0.061,-0.0161290322580645
"AUS","Australia","Men",2003-03-01,0.061,0
"AUS","Australia","Men",2003-04-01,0.062,0.0163934426229508
"AUS","Australia","Men",2003-05-01,0.061,-0.0161290322580645
"AUS","Australia","Men",2003-06-01,0.062,0.0163934426229508
"AUS","Australia","Men",2003-07-01,0.061,-0.0161290322580645
"AUS","Australia","Men",2003-08-01,0.057,-0.0655737704918032
"AUS","Australia","Men",2003-09-01,0.056,-0.0175438596491229
"AUS","Australia","Men",2003-10-01,0.057,0.017857142857143
"AUS","Australia","Men",2003-11-01,0.054,-0.0526315789473683
"AUS","Australia","Men",2003-12-01,0.054,0
"AUS","Australia","Men",2004-01-01,0.053,-0.0185185185185187
"AUS","Australia","Men",2004-02-01,0.054,0.018867924528302
"AUS","Australia","Men",2004-03-01,0.053,-0.0185185185185187
"AUS","Australia","Men",2004-04-01,0.055,0.0377358490566038
"AUS","Australia","Men",2004-05-01,0.052,-0.0545454545454545
"AUS","Australia","Men",2004-06-01,0.054,0.0384615384615385
"AUS","Australia","Men",2004-07-01,0.054,0
"AUS","Australia","Men",2004-08-01,0.054,0
"AUS","Australia","Men",2004-09-01,0.054,0
"AUS","Australia","Men",2004-10-01,0.051,-0.0555555555555557
"AUS","Australia","Men",2004-11-01,0.051,0
"AUS","Australia","Men",2004-12-01,0.05,-0.0196078431372548
"AUS","Australia","Men",2005-01-01,0.049,-0.02
"AUS","Australia","Men",2005-02-01,0.049,0
"AUS","Australia","Men",2005-03-01,0.049,0
"AUS","Australia","Men",2005-04-01,0.049,0
"AUS","Australia","Men",2005-05-01,0.049,0
"AUS","Australia","Men",2005-06-01,0.048,-0.0204081632653061
"AUS","Australia","Men",2005-07-01,0.047,-0.0208333333333334
"AUS","Australia","Men",2005-08-01,0.049,0.0425531914893617
"AUS","Australia","Men",2005-09-01,0.049,0
"AUS","Australia","Men",2005-10-01,0.049,0
"AUS","Australia","Men",2005-11-01,0.049,0
"AUS","Australia","Men",2005-12-01,0.051,0.0408163265306121
"AUS","Australia","Men",2006-01-01,0.051,0
"AUS","Australia","Men",2006-02-01,0.051,0
"AUS","Australia","Men",2006-03-01,0.048,-0.0588235294117646
"AUS","Australia","Men",2006-04-01,0.048,0
"AUS","Australia","Men",2006-05-01,0.047,-0.0208333333333334
"AUS","Australia","Men",2006-06-01,0.047,0
"AUS","Australia","Men",2006-07-01,0.046,-0.0212765957446809
"AUS","Australia","Men",2006-08-01,0.046,0
"AUS","Australia","Men",2006-09-01,0.046,0
"AUS","Australia","Men",2006-10-01,0.043,-0.0652173913043479
"AUS","Australia","Men",2006-11-01,0.044,0.0232558139534886
"AUS","Australia","Men",2006-12-01,0.043,-0.0227272727272729
"AUS","Australia","Men",2007-01-01,0.043,0
"AUS","Australia","Men",2007-02-01,0.043,0
"AUS","Australia","Men",2007-03-01,0.041,-0.0465116279069768
"AUS","Australia","Men",2007-04-01,0.04,-0.0243902439024389
"AUS","Australia","Men",2007-05-01,0.039,-0.025
"AUS","Australia","Men",2007-06-01,0.039,0
"AUS","Australia","Men",2007-07-01,0.039,0
"AUS","Australia","Men",2007-08-01,0.04,0.0256410256410257
"AUS","Australia","Men",2007-09-01,0.038,-0.05
"AUS","Australia","Men",2007-10-01,0.04,0.0526315789473685
"AUS","Australia","Men",2007-11-01,0.042,0.05
"AUS","Australia","Men",2007-12-01,0.042,0
"AUS","Australia","Men",2008-01-01,0.038,-0.0952380952380953
"AUS","Australia","Men",2008-02-01,0.036,-0.0526315789473683
"AUS","Australia","Men",2008-03-01,0.039,0.0833333333333332
"AUS","Australia","Men",2008-04-01,0.041,0.0512820512820511
"AUS","Australia","Men",2008-05-01,0.04,-0.0243902439024389
"AUS","Australia","Men",2008-06-01,0.04,0
"AUS","Australia","Men",2008-07-01,0.038,-0.05
"AUS","Australia","Men",2008-08-01,0.037,-0.0263157894736841
"AUS","Australia","Men",2008-09-01,0.04,0.081081081081081
"AUS","Australia","Men",2008-10-01,0.04,0
"AUS","Australia","Men",2008-11-01,0.041,0.0249999999999998
"AUS","Australia","Men",2008-12-01,0.046,0.121951219512195
"AUS","Australia","Men",2009-01-01,0.05,0.0869565217391305
"AUS","Australia","Men",2009-02-01,0.053,0.0599999999999999
"AUS","Australia","Men",2009-03-01,0.058,0.0943396226415094
"AUS","Australia","Men",2009-04-01,0.057,-0.0172413793103447
"AUS","Australia","Men",2009-05-01,0.062,0.087719298245614
"AUS","Australia","Men",2009-06-01,0.062,0
"AUS","Australia","Men",2009-07-01,0.06,-0.0322580645161291
"AUS","Australia","Men",2009-08-01,0.058,-0.0333333333333334
"AUS","Australia","Men",2009-09-01,0.057,-0.0172413793103447
"AUS","Australia","Men",2009-10-01,0.057,0
"AUS","Australia","Men",2009-11-01,0.057,0
"AUS","Australia","Men",2009-12-01,0.056,-0.0175438596491229
"AUS","Australia","Men",2010-01-01,0.052,-0.0714285714285713
"AUS","Australia","Men",2010-02-01,0.053,0.0192307692307691
"AUS","Australia","Men",2010-03-01,0.055,0.0377358490566038
"AUS","Australia","Men",2010-04-01,0.055,0
"AUS","Australia","Men",2010-05-01,0.052,-0.0545454545454545
"AUS","Australia","Men",2010-06-01,0.051,-0.0192307692307694
"AUS","Australia","Men",2010-07-01,0.051,0
"AUS","Australia","Men",2010-08-01,0.047,-0.0784313725490196
"AUS","Australia","Men",2010-09-01,0.049,0.0425531914893617
"AUS","Australia","Men",2010-10-01,0.05,0.0204081632653061
"AUS","Australia","Men",2010-11-01,0.047,-0.0600000000000001
"AUS","Australia","Men",2010-12-01,0.046,-0.0212765957446809
"AUS","Australia","Men",2011-01-01,0.047,0.0217391304347826
"AUS","Australia","Men",2011-02-01,0.048,0.0212765957446809
"AUS","Australia","Men",2011-03-01,0.046,-0.0416666666666667
"AUS","Australia","Men",2011-04-01,0.049,0.0652173913043479
"AUS","Australia","Men",2011-05-01,0.047,-0.0408163265306123
"AUS","Australia","Men",2011-06-01,0.047,0
"AUS","Australia","Men",2011-07-01,0.049,0.0425531914893617
"AUS","Australia","Men",2011-08-01,0.052,0.0612244897959184
"AUS","Australia","Men",2011-09-01,0.051,-0.0192307692307694
"AUS","Australia","Men",2011-10-01,0.052,0.0196078431372551
"AUS","Australia","Men",2011-11-01,0.051,-0.0192307692307694
"AUS","Australia","Men",2011-12-01,0.049,-0.0392156862745097
"AUS","Australia","Men",2012-01-01,0.049,0
"AUS","Australia","Men",2012-02-01,0.051,0.0408163265306121
"AUS","Australia","Men",2012-03-01,0.051,0
"AUS","Australia","Men",2012-04-01,0.049,-0.0392156862745097
"AUS","Australia","Men",2012-05-01,0.05,0.0204081632653061
"AUS","Australia","Men",2012-06-01,0.049,-0.02
"AUS","Australia","Men",2012-07-01,0.051,0.0408163265306121
"AUS","Australia","Men",2012-08-01,0.053,0.0392156862745098
"AUS","Australia","Men",2012-09-01,0.057,0.0754716981132076
"AUS","Australia","Men",2012-10-01,0.053,-0.0701754385964913
"AUS","Australia","Men",2012-11-01,0.053,0
"AUS","Australia","Men",2012-12-01,0.054,0.018867924528302
"AUS","Australia","Men",2013-01-01,0.054,0
"AUS","Australia","Men",2013-02-01,0.054,0
"AUS","Australia","Men",2013-03-01,0.057,0.0555555555555555
"AUS","Australia","Men",2013-04-01,0.056,-0.0175438596491229
"AUS","Australia","Men",2013-05-01,0.056,0
"AUS","Australia","Men",2013-06-01,0.057,0.017857142857143
"AUS","Australia","Men",2013-07-01,0.057,0
"AUS","Australia","Men",2013-08-01,0.059,0.0350877192982456
"AUS","Australia","Men",2013-09-01,0.057,-0.0338983050847458
"AUS","Australia","Men",2013-10-01,0.059,0.0350877192982456
"AUS","Australia","Men",2013-11-01,0.059,0
"AUS","Australia","Men",2013-12-01,0.06,0.0169491525423728
"AUS","Australia","Men",2014-01-01,0.059,-0.0166666666666666
"AUS","Australia","Men",2014-02-01,0.058,-0.016949152542373
"AUS","Australia","Men",2014-03-01,0.057,-0.0172413793103447
"AUS","Australia","Men",2014-04-01,0.058,0.0175438596491227
"AUS","Australia","Men",2014-05-01,0.058,0
"AUS","Australia","Men",2014-06-01,0.061,0.0517241379310345
"AUS","Australia","Men",2014-07-01,0.061,0
"AUS","Australia","Men",2014-08-01,0.061,0
"AUS","Australia","Men",2014-09-01,0.06,-0.0163934426229508
"AUS","Australia","Men",2014-10-01,0.062,0.0333333333333334
"AUS","Australia","Men",2014-11-01,0.063,0.0161290322580645
"AUS","Australia","Men",2014-12-01,0.06,-0.0476190476190477
"AUS","Australia","Men",2015-01-01,0.064,0.0666666666666667
"AUS","Australia","Men",2015-02-01,0.062,-0.03125
"AUS","Australia","Men",2015-03-01,0.061,-0.0161290322580645
"AUS","Australia","Men",2015-04-01,0.062,0.0163934426229508
"AUS","Australia","Men",2015-05-01,0.06,-0.0322580645161291
"AUS","Australia","Men",2015-06-01,0.06,0
